time,event
0,"experiment started"
0.010694600001443177,"(18, 8) then (4, 8)"
23.097717799999373,"participant responded: 1"
23.101492800000415,"1 of 10 complete"
23.118460500001675,"(4, 8) then (18, 4)"
39.31591689999914,"participant responded: 1"
39.32062529999894,"2 of 10 complete"
39.339657200001966,"(4, 8) then (14, 8)"
97.15552749999915,"experiment aborted"
